adm0_name,phase3,phase4,phase5,phase35,chtype,exercise_label,exercise_year
Chad,10778,1796,0,12574,current,Jan-May,2021
Chad,6494,1623,0,8117,current,Jan-May,2021
Chad,12754,0,0,12754,current,Jan-May,2021
Chad,9467,0,0,9467,current,Jan-May,2021
Chad,23644,0,0,23644,current,Jan-May,2021
Chad,10121,0,0,10121,current,Jan-May,2021
Chad,52202,6960,0,59162,current,Jan-May,2021
Chad,28693,8608,0,37301,current,Jan-May,2021
Chad,11431,0,0,11431,current,Jan-May,2021
Chad,32669,4667,0,37336,current,Jan-May,2021
Chad,19401,4157,0,23558,current,Jan-May,2021
Chad,20394,2719,0,23113,current,Jan-May,2021
Chad,10704,1784,0,12488,current,Jan-May,2021
Chad,12131,2022,0,14153,current,Jan-May,2021
Chad,40424,4255,0,44679,current,Jan-May,2021
Chad,61033,12849,0,73882,current,Jan-May,2021
Chad,3241,0,0,3241,current,Jan-May,2021
Chad,1402,0,0,1402,current,Jan-May,2021
Chad,50501,5050,0,55551,current,Jan-May,2021
Chad,19399,0,0,19399,current,Jan-May,2021
Chad,12352,0,0,12352,current,Jan-May,2021
Chad,6789,754,0,7543,current,Jan-May,2021
Chad,14820,1647,0,16467,current,Jan-May,2021
Chad,19324,0,0,19324,current,Jan-May,2021
Chad,19555,0,0,19555,current,Jan-May,2021
Chad,16681,0,0,16681,current,Jan-May,2021
Chad,6619,0,0,6619,current,Jan-May,2021
Chad,9427,0,0,9427,current,Jan-May,2021
Chad,3902,0,0,3902,current,Jan-May,2021
Chad,6972,0,0,6972,current,Jan-May,2021
Chad,21569,3595,0,25164,current,Jan-May,2021
Chad,3750,0,0,3750,current,Jan-May,2021
Chad,6945,0,0,6945,current,Jan-May,2021
Chad,10653,0,0,10653,current,Jan-May,2021
Chad,4182,836,0,5018,current,Jan-May,2021
Chad,20398,0,0,20398,current,Jan-May,2021
Chad,37388,0,0,37388,current,Jan-May,2021
Chad,8153,0,0,8153,current,Jan-May,2021
Chad,7961,0,0,7961,current,Jan-May,2021
Chad,39163,0,0,39163,current,Jan-May,2021
Chad,2484,0,0,2484,current,Jan-May,2021
Chad,35047,0,0,35047,current,Jan-May,2021
Chad,11824,0,0,11824,current,Jan-May,2021
Chad,16655,0,0,16655,current,Jan-May,2021
Chad,3377,0,0,3377,current,Jan-May,2021
Chad,6513,0,0,6513,current,Jan-May,2021
Chad,41946,932,0,42878,current,Jan-May,2021
Chad,4022,1341,0,5363,current,Jan-May,2021
Chad,7758,0,0,7758,current,Jan-May,2021
Chad,19455,0,0,19455,current,Jan-May,2021
Chad,1753,219,0,1973,current,Jan-May,2021
Chad,1014,0,0,1014,current,Jan-May,2021
Chad,33480,2575,0,36055,current,Jan-May,2021
Chad,39221,5603,0,44824,current,Jan-May,2021
Chad,29759,2126,0,31884,current,Jan-May,2021
Chad,2800,622,0,3423,current,Jan-May,2021
Cameroon,9680,0,0,9680,current,Jan-May,2021
Cameroon,2563,0,0,2563,current,Jan-May,2021
Cameroon,14493,0,0,14493,current,Jan-May,2021
Cameroon,13300,0,0,13300,current,Jan-May,2021
Cameroon,14777,0,0,14777,current,Jan-May,2021
Cameroon,4425,0,0,4425,current,Jan-May,2021
Cameroon,12613,0,0,12613,current,Jan-May,2021
Cameroon,58313,8330,0,66644,current,Jan-May,2021
Cameroon,6203,0,0,6203,current,Jan-May,2021
Cameroon,6939,867,0,7807,current,Jan-May,2021
Cameroon,3705,0,0,3705,current,Jan-May,2021
Cameroon,221276,0,0,221276,current,Jan-May,2021
Cameroon,7632,0,0,7632,current,Jan-May,2021
Cameroon,7680,0,0,7680,current,Jan-May,2021
Cameroon,3409,0,0,3409,current,Jan-May,2021
Cameroon,8477,0,0,8477,current,Jan-May,2021
Cameroon,14442,0,0,14442,current,Jan-May,2021
Cameroon,13529,0,0,13529,current,Jan-May,2021
Cameroon,20267,0,0,20267,current,Jan-May,2021
Cameroon,18503,0,0,18503,current,Jan-May,2021
Cameroon,105233,7016,0,112248,current,Jan-May,2021
Cameroon,22864,0,0,22864,current,Jan-May,2021
Cameroon,11658,0,0,11658,current,Jan-May,2021
Cameroon,20167,0,0,20167,current,Jan-May,2021
Cameroon,65338,10052,0,75390,current,Jan-May,2021
Cameroon,100333,22296,0,122629,current,Jan-May,2021
Cameroon,5399,0,0,5399,current,Jan-May,2021
Cameroon,16700,0,0,16700,current,Jan-May,2021
Cameroon,227167,0,0,227167,current,Jan-May,2021
Cameroon,38547,5507,0,44054,current,Jan-May,2021
Cameroon,108842,33126,0,141968,current,Jan-May,2021
Cameroon,87283,7935,0,95218,current,Jan-May,2021
Cameroon,54763,11905,0,66669,current,Jan-May,2021
Cameroon,154071,15407,0,169478,current,Jan-May,2021
Cameroon,50962,36693,0,87655,current,Jan-May,2021
Cameroon,44058,8261,0,52319,current,Jan-May,2021
Cameroon,55814,0,0,55814,current,Jan-May,2021
Cameroon,9103,1138,0,10241,current,Jan-May,2021
Cameroon,12818,0,0,12818,current,Jan-May,2021
Cameroon,30726,0,0,30726,current,Jan-May,2021
Cameroon,21489,0,0,21489,current,Jan-May,2021
Cameroon,27665,6384,0,34049,current,Jan-May,2021
Cameroon,7115,0,0,7115,current,Jan-May,2021
Cameroon,8601,0,0,8601,current,Jan-May,2021
Cameroon,29401,0,0,29401,current,Jan-May,2021
Cameroon,26585,0,0,26585,current,Jan-May,2021
Cameroon,12547,0,0,12547,current,Jan-May,2021
Cameroon,53510,0,0,53510,current,Jan-May,2021
Cameroon,130250,20566,0,150816,current,Jan-May,2021
Cameroon,37243,7759,0,45002,current,Jan-May,2021
Cameroon,41792,11702,0,53493,current,Jan-May,2021
Cameroon,66522,13304,0,79826,current,Jan-May,2021
Cameroon,96046,24011,0,120057,current,Jan-May,2021
Cameroon,41438,5405,0,46843,current,Jan-May,2021
Cameroon,34737,2895,0,37632,current,Jan-May,2021
Cameroon,23735,0,0,23735,current,Jan-May,2021
Cameroon,10529,0,0,10529,current,Jan-May,2021
Cameroon,11638,0,0,11638,current,Jan-May,2021
Burkina Faso,21855,0,0,21855,current,Jun-Aug,2020
Burkina Faso,102001,20400,0,122401,current,Jun-Aug,2020
Burkina Faso,19557,0,0,19557,current,Jun-Aug,2020
Burkina Faso,13016,0,0,13016,current,Jun-Aug,2020
Burkina Faso,6074,0,0,6074,current,Jun-Aug,2020
Burkina Faso,16162,0,0,16162,current,Jun-Aug,2020
Burkina Faso,21476,0,0,21476,current,Jun-Aug,2020
Burkina Faso,6900,0,0,6900,current,Jun-Aug,2020
Burkina Faso,4622,0,0,4622,current,Jun-Aug,2020
Burkina Faso,183370,30562,0,213932,current,Jun-Aug,2020
Burkina Faso,121780,9368,0,131148,current,Jun-Aug,2020
Burkina Faso,89048,0,0,89048,current,Jun-Aug,2020
Burkina Faso,46232,2720,0,48952,current,Jun-Aug,2020
Burkina Faso,122578,0,0,122578,current,Jun-Aug,2020
Burkina Faso,4466,0,0,4466,current,Jun-Aug,2020
Burkina Faso,38990,12997,0,51986,current,Jun-Aug,2020
Burkina Faso,41939,8117,0,50057,current,Jun-Aug,2020
Burkina Faso,71454,0,0,71454,current,Jun-Aug,2020
Burkina Faso,27690,0,0,27690,current,Jun-Aug,2020
Burkina Faso,14770,0,0,14770,current,Jun-Aug,2020
Burkina Faso,13572,0,0,13572,current,Jun-Aug,2020
Burkina Faso,0,0,0,0,current,Jun-Aug,2020
Burkina Faso,63051,8407,0,71458,current,Jun-Aug,2020
Burkina Faso,13018,0,0,13018,current,Jun-Aug,2020
Burkina Faso,2335,0,0,2335,current,Jun-Aug,2020
Burkina Faso,146265,48755,0,195020,current,Jun-Aug,2020
Burkina Faso,53356,11599,0,64956,current,Jun-Aug,2020
Burkina Faso,3188,0,0,3188,current,Jun-Aug,2020
Burkina Faso,10224,0,0,10224,current,Jun-Aug,2020
Burkina Faso,106760,82358,6101,195219,current,Jun-Aug,2020
Burkina Faso,114224,4569,0,118793,current,Jun-Aug,2020
Burkina Faso,11466,0,0,11466,current,Jun-Aug,2020
Burkina Faso,20961,0,0,20961,current,Jun-Aug,2020
Burkina Faso,308802,44115,0,352917,current,Jun-Aug,2020
Burkina Faso,118544,39514,0,158058,current,Jun-Aug,2020
Burkina Faso,3153,0,0,3153,current,Jun-Aug,2020
Burkina Faso,211748,116462,5294,333504,current,Jun-Aug,2020
Burkina Faso,74235,15466,0,89700,current,Jun-Aug,2020
Burkina Faso,107432,5372,0,112804,current,Jun-Aug,2020
Burkina Faso,10646,0,0,10646,current,Jun-Aug,2020
Burkina Faso,68415,12217,0,80632,current,Jun-Aug,2020
Burkina Faso,240263,32035,0,272299,current,Jun-Aug,2020
Burkina Faso,8336,0,0,8336,current,Jun-Aug,2020
Burkina Faso,49442,2472,0,51914,current,Jun-Aug,2020
Burkina Faso,28486,0,0,28486,current,Jun-Aug,2020
Burkina Faso,3122,0,0,3122,current,Jan-May,2020
Burkina Faso,134641,8160,0,142801,current,Jan-May,2020
Burkina Faso,3911,0,0,3911,current,Jan-May,2020
Burkina Faso,6508,0,0,6508,current,Jan-May,2020
Burkina Faso,4556,0,0,4556,current,Jan-May,2020
Burkina Faso,24243,0,0,24243,current,Jan-May,2020
Burkina Faso,14317,0,0,14317,current,Jan-May,2020
Burkina Faso,0,0,0,0,current,Jan-May,2020
Burkina Faso,4622,0,0,4622,current,Jan-May,2020
Burkina Faso,79460,0,0,79460,current,Jan-May,2020
Burkina Faso,56206,0,0,56206,current,Jan-May,2020
Burkina Faso,74207,0,0,74207,current,Jan-May,2020
Burkina Faso,13598,0,0,13598,current,Jan-May,2020
Burkina Faso,61289,0,0,61289,current,Jan-May,2020
Burkina Faso,4466,0,0,4466,current,Jan-May,2020
Burkina Faso,19495,1300,0,20795,current,Jan-May,2020
Burkina Faso,13529,0,0,13529,current,Jan-May,2020
Burkina Faso,7939,0,0,7939,current,Jan-May,2020
Burkina Faso,11867,0,0,11867,current,Jan-May,2020
Burkina Faso,9847,0,0,9847,current,Jan-May,2020
Burkina Faso,1939,0,0,1939,current,Jan-May,2020
Burkina Faso,0,0,0,0,current,Jan-May,2020
Burkina Faso,31526,4203,0,35729,current,Jan-May,2020
Burkina Faso,0,0,0,0,current,Jan-May,2020
Burkina Faso,0,0,0,0,current,Jan-May,2020
Burkina Faso,117012,9751,0,126763,current,Jan-May,2020
Burkina Faso,2320,0,0,2320,current,Jan-May,2020
Burkina Faso,2125,0,0,2125,current,Jan-May,2020
Burkina Faso,6816,0,0,6816,current,Jan-May,2020
Burkina Faso,61006,3050,0,64056,current,Jan-May,2020
Burkina Faso,18276,0,0,18276,current,Jan-May,2020
Burkina Faso,3822,0,0,3822,current,Jan-May,2020
Burkina Faso,4192,0,0,4192,current,Jan-May,2020
Burkina Faso,308802,26469,0,335271,current,Jan-May,2020
Burkina Faso,67175,3951,0,71126,current,Jan-May,2020
Burkina Faso,3153,0,0,3153,current,Jan-May,2020
Burkina Faso,195867,15881,0,211748,current,Jan-May,2020
Burkina Faso,30931,0,0,30931,current,Jan-May,2020
Burkina Faso,10743,0,0,10743,current,Jan-May,2020
Burkina Faso,7097,0,0,7097,current,Jan-May,2020
Burkina Faso,36651,0,0,36651,current,Jan-May,2020
Burkina Faso,64070,0,0,64070,current,Jan-May,2020
Burkina Faso,2779,0,0,2779,current,Jan-May,2020
Burkina Faso,2472,0,0,2472,current,Jan-May,2020
Burkina Faso,7121,0,0,7121,current,Jan-May,2020
Burkina Faso,16051,0,0,16051,current,Sep-Dec,2020
Burkina Faso,8040,0,0,8040,current,Sep-Dec,2020
Burkina Faso,20382,0,0,20382,current,Sep-Dec,2020
Burkina Faso,4461,0,0,4461,current,Sep-Dec,2020
Burkina Faso,2382,0,0,2382,current,Sep-Dec,2020
Burkina Faso,22216,0,0,22216,current,Sep-Dec,2020
Burkina Faso,35717,0,0,35717,current,Sep-Dec,2020
Burkina Faso,0,0,0,0,current,Sep-Dec,2020
Burkina Faso,8315,0,0,8315,current,Sep-Dec,2020
Burkina Faso,12227,0,0,12227,current,Sep-Dec,2020
Burkina Faso,30402,0,0,30402,current,Sep-Dec,2020
Burkina Faso,62965,4198,0,67162,current,Sep-Dec,2020
Burkina Faso,110355,10032,0,120387,current,Sep-Dec,2020
Burkina Faso,317629,0,0,317629,current,Sep-Dec,2020
Burkina Faso,14697,0,0,14697,current,Sep-Dec,2020
Burkina Faso,34422,0,0,34422,current,Sep-Dec,2020
Burkina Faso,6493,0,0,6493,current,Sep-Dec,2020
Burkina Faso,5735,0,0,5735,current,Sep-Dec,2020
Burkina Faso,6669,0,0,6669,current,Sep-Dec,2020
Burkina Faso,9608,0,0,9608,current,Sep-Dec,2020
Burkina Faso,21955,0,0,21955,current,Sep-Dec,2020
Burkina Faso,127196,0,0,127196,current,Sep-Dec,2020
Burkina Faso,106945,0,0,106945,current,Sep-Dec,2020
Burkina Faso,72390,0,0,72390,current,Sep-Dec,2020
Burkina Faso,40298,13433,0,53731,current,Sep-Dec,2020
Burkina Faso,23870,0,0,23870,current,Sep-Dec,2020
Burkina Faso,83118,0,0,83118,current,Sep-Dec,2020
Burkina Faso,15303,0,0,15303,current,Sep-Dec,2020
Burkina Faso,4607,0,0,4607,current,Sep-Dec,2020
Burkina Faso,3659,0,0,3659,current,Sep-Dec,2020
Burkina Faso,54039,0,0,54039,current,Sep-Dec,2020
Burkina Faso,56280,0,0,56280,current,Sep-Dec,2020
Burkina Faso,49381,0,0,49381,current,Sep-Dec,2020
Burkina Faso,12718,0,0,12718,current,Sep-Dec,2020
Burkina Faso,33251,0,0,33251,current,Sep-Dec,2020
Burkina Faso,7958,0,0,7958,current,Sep-Dec,2020
Burkina Faso,17500,0,0,17500,current,Sep-Dec,2020
Burkina Faso,62926,6293,0,69219,current,Sep-Dec,2020
Burkina Faso,101553,12186,0,113740,current,Sep-Dec,2020
Burkina Faso,163676,81838,0,245514,current,Sep-Dec,2020
Burkina Faso,62960,5037,0,67997,current,Sep-Dec,2020
Burkina Faso,9378,0,0,9378,current,Sep-Dec,2020
Burkina Faso,13958,0,0,13958,current,Sep-Dec,2020
Burkina Faso,5472,0,0,5472,current,Sep-Dec,2020
Burkina Faso,7865,0,0,7865,current,Sep-Dec,2020
Mali,9908,0,0,9908,current,Jan-May,2020
Mali,14968,2994,0,17961,current,Jan-May,2020
Mali,21762,0,0,21762,current,Jan-May,2020
Mali,2785,0,0,2785,current,Jan-May,2020
Mali,12228,0,0,12228,current,Jan-May,2020
Mali,32360,3236,0,35596,current,Jan-May,2020
Mali,9981,0,0,9981,current,Jan-May,2020
Mali,8100,0,0,8100,current,Jan-May,2020
Mali,13823,0,0,13823,current,Jan-May,2020
Mali,2838,0,0,2838,current,Jan-May,2020
Mali,40573,0,0,40573,current,Jan-May,2020
Mali,6573,0,0,6573,current,Jan-May,2020
Mali,5954,0,0,5954,current,Jan-May,2020
Mali,13678,0,0,13678,current,Jan-May,2020
Mali,6482,0,0,6482,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,2848,0,0,2848,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,2868,0,0,2868,current,Jan-May,2020
Mali,4010,0,0,4010,current,Jan-May,2020
Mali,6674,0,0,6674,current,Jan-May,2020
Mali,15473,0,0,15473,current,Jan-May,2020
Mali,4716,0,0,4716,current,Jan-May,2020
Mali,9840,0,0,9840,current,Jan-May,2020
Mali,3126,0,0,3126,current,Jan-May,2020
Mali,75325,26585,0,101910,current,Jan-May,2020
Mali,14971,3743,0,18714,current,Jan-May,2020
Mali,17676,0,0,17676,current,Jan-May,2020
Mali,34862,0,0,34862,current,Jan-May,2020
Mali,76880,15376,0,92256,current,Jan-May,2020
Mali,20859,0,0,20859,current,Jan-May,2020
Mali,16121,0,0,16121,current,Jan-May,2020
Mali,4602,0,0,4602,current,Jan-May,2020
Mali,3100,0,0,3100,current,Jan-May,2020
Mali,8556,0,0,8556,current,Jan-May,2020
Mali,23543,3139,0,26682,current,Jan-May,2020
Mali,4960,0,0,4960,current,Jan-May,2020
Mali,8999,0,0,8999,current,Jan-May,2020
Mali,24248,3730,0,27978,current,Jan-May,2020
Mali,27962,6579,0,34541,current,Jan-May,2020
Mali,50789,0,0,50789,current,Jan-May,2020
Mali,21553,3079,0,24632,current,Jan-May,2020
Mali,582,0,0,582,current,Jan-May,2020
Mali,473,0,0,473,current,Jan-May,2020
Mali,902,0,0,902,current,Jan-May,2020
Mali,227,0,0,227,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,0,0,0,0,current,Jan-May,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,13527,3382,0,16909,current,Sep-Dec,2020
Mali,13723,0,0,13723,current,Sep-Dec,2020
Mali,3957,0,0,3957,current,Sep-Dec,2020
Mali,15340,0,0,15340,current,Sep-Dec,2020
Mali,9232,0,0,9232,current,Sep-Dec,2020
Mali,7457,0,0,7457,current,Sep-Dec,2020
Mali,18856,0,0,18856,current,Sep-Dec,2020
Mali,2565,0,0,2565,current,Sep-Dec,2020
Mali,10186,0,0,10186,current,Sep-Dec,2020
Mali,2863,0,0,2863,current,Sep-Dec,2020
Mali,9980,0,0,9980,current,Sep-Dec,2020
Mali,232,0,0,232,current,Sep-Dec,2020
Mali,117,0,0,117,current,Sep-Dec,2020
Mali,486,0,0,486,current,Sep-Dec,2020
Mali,449,0,0,449,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,6121,0,0,6121,current,Sep-Dec,2020
Mali,5551,0,0,5551,current,Sep-Dec,2020
Mali,13903,0,0,13903,current,Sep-Dec,2020
Mali,6757,0,0,6757,current,Sep-Dec,2020
Mali,21091,0,0,21091,current,Sep-Dec,2020
Mali,2918,0,0,2918,current,Sep-Dec,2020
Mali,22775,0,0,22775,current,Sep-Dec,2020
Mali,50173,7168,0,57340,current,Sep-Dec,2020
Mali,14205,0,0,14205,current,Sep-Dec,2020
Mali,10721,0,0,10721,current,Sep-Dec,2020
Mali,31613,0,0,31613,current,Sep-Dec,2020
Mali,9086,0,0,9086,current,Sep-Dec,2020
Mali,3154,0,0,3154,current,Sep-Dec,2020
Mali,23085,0,0,23085,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,10115,0,0,10115,current,Sep-Dec,2020
Mali,21208,0,0,21208,current,Sep-Dec,2020
Mali,10292,0,0,10292,current,Sep-Dec,2020
Mali,4848,0,0,4848,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,0,0,0,0,current,Sep-Dec,2020
Mali,3187,0,0,3187,current,Sep-Dec,2020
Mali,20975,3227,0,24202,current,Sep-Dec,2020
Mali,5551,0,0,5551,current,Sep-Dec,2020
Mali,10198,0,0,10198,current,Sep-Dec,2020
Mali,6597,0,0,6597,current,Sep-Dec,2020
Niger,3608,0,0,3608,current,Jan-May,2020
Niger,10730,0,0,10730,current,Jan-May,2020
Niger,1374,0,0,1374,current,Jan-May,2020
Niger,2508,0,0,2508,current,Jan-May,2020
Niger,7954,0,0,7954,current,Jan-May,2020
Niger,8075,0,0,8075,current,Jan-May,2020
Niger,16665,3921,0,20586,current,Jan-May,2020
Niger,10838,834,0,11672,current,Jan-May,2020
Niger,13539,0,0,13539,current,Jan-May,2020
Niger,10277,0,0,10277,current,Jan-May,2020
Niger,21866,0,0,21866,current,Jan-May,2020
Niger,3307,0,0,3307,current,Jan-May,2020
Niger,9941,497,0,10438,current,Jan-May,2020
Niger,5724,0,0,5724,current,Jan-May,2020
Niger,13574,0,0,13574,current,Jan-May,2020
Niger,4418,0,0,4418,current,Jan-May,2020
Niger,29535,0,0,29535,current,Jan-May,2020
Niger,17987,0,0,17987,current,Jan-May,2020
Niger,5420,0,0,5420,current,Jan-May,2020
Niger,6937,0,0,6937,current,Jan-May,2020
Niger,3515,0,0,3515,current,Jan-May,2020
Niger,11791,0,0,11791,current,Jan-May,2020
Niger,3627,0,0,3627,current,Jan-May,2020
Niger,13580,0,0,13580,current,Jan-May,2020
Niger,1443,0,0,1443,current,Jan-May,2020
Niger,0,0,0,0,current,Jan-May,2020
Niger,57604,4431,0,62035,current,Jan-May,2020
Niger,9091,0,0,9091,current,Jan-May,2020
Niger,14455,0,0,14455,current,Jan-May,2020
Niger,3445,0,0,3445,current,Jan-May,2020
Niger,6195,0,0,6195,current,Jan-May,2020
Niger,23069,0,0,23069,current,Jan-May,2020
Niger,71192,0,0,71192,current,Jan-May,2020
Niger,34008,0,0,34008,current,Jan-May,2020
Niger,9592,0,0,9592,current,Jan-May,2020
Niger,37364,0,0,37364,current,Jan-May,2020
Niger,59094,0,0,59094,current,Jan-May,2020
Niger,13400,0,0,13400,current,Jan-May,2020
Niger,17891,0,0,17891,current,Jan-May,2020
Niger,57908,0,0,57908,current,Jan-May,2020
Niger,24670,0,0,24670,current,Jan-May,2020
Niger,7618,0,0,7618,current,Jan-May,2020
Niger,15112,0,0,15112,current,Jan-May,2020
Niger,974,0,0,974,current,Jan-May,2020
Niger,9625,0,0,9625,current,Jan-May,2020
Niger,9831,1035,0,10865,current,Jan-May,2020
Niger,19397,0,0,19397,current,Jan-May,2020
Niger,12267,3833,0,16100,current,Jan-May,2020
Niger,8642,0,0,8642,current,Jan-May,2020
Niger,16201,4500,0,20701,current,Jan-May,2020
Niger,23967,2283,0,26249,current,Jan-May,2020
Niger,49482,0,0,49482,current,Jan-May,2020
Niger,22683,0,0,22683,current,Jan-May,2020
Niger,37540,0,0,37540,current,Jan-May,2020
Niger,26979,4496,0,31475,current,Jan-May,2020
Niger,60905,14501,0,75406,current,Jan-May,2020
Niger,9444,0,0,9444,current,Jan-May,2020
Niger,6478,1364,0,7842,current,Jan-May,2020
Niger,8298,0,0,8298,current,Jan-May,2020
Niger,46645,4910,0,51555,current,Jan-May,2020
Niger,18711,891,0,19602,current,Jan-May,2020
Niger,36159,0,0,36159,current,Jan-May,2020
Niger,5276,0,0,5276,current,Jan-May,2020
Niger,16491,0,0,16491,current,Jan-May,2020
Niger,53234,0,0,53234,current,Jan-May,2020
Niger,44832,0,0,44832,current,Jan-May,2020
Niger,32755,0,0,32755,current,Jan-May,2020
Niger,71111,0,0,71111,current,Jan-May,2020
Niger,55524,0,0,55524,current,Jan-May,2020
Niger,27004,0,0,27004,current,Jan-May,2020
Niger,46952,0,0,46952,current,Jan-May,2020
Niger,5586,0,0,5586,current,Jan-May,2020
Niger,105413,0,0,105413,current,Jan-May,2020
Niger,6994,0,0,6994,current,Sep-Dec,2020
Niger,19411,0,0,19411,current,Sep-Dec,2020
Niger,1184,0,0,1184,current,Sep-Dec,2020
Niger,7778,432,0,8210,current,Sep-Dec,2020
Niger,5482,0,0,5482,current,Sep-Dec,2020
Niger,6461,0,0,6461,current,Sep-Dec,2020
Niger,6640,0,0,6640,current,Sep-Dec,2020
Niger,8694,0,0,8694,current,Sep-Dec,2020
Niger,13672,1367,0,15040,current,Sep-Dec,2020
Niger,7048,0,0,7048,current,Sep-Dec,2020
Niger,0,0,0,0,current,Sep-Dec,2020
Niger,7471,0,0,7471,current,Sep-Dec,2020
Niger,15254,0,0,15254,current,Sep-Dec,2020
Niger,2881,0,0,2881,current,Sep-Dec,2020
Niger,3650,0,0,3650,current,Sep-Dec,2020
Niger,17142,0,0,17142,current,Sep-Dec,2020
Niger,7534,0,0,7534,current,Sep-Dec,2020
Niger,3544,0,0,3544,current,Sep-Dec,2020
Niger,1506,0,0,1506,current,Sep-Dec,2020
Niger,9082,0,0,9082,current,Sep-Dec,2020
Niger,2313,0,0,2313,current,Sep-Dec,2020
Niger,4726,0,0,4726,current,Sep-Dec,2020
Niger,3132,0,0,3132,current,Sep-Dec,2020
Niger,16054,0,0,16054,current,Sep-Dec,2020
Niger,7570,0,0,7570,current,Sep-Dec,2020
Niger,135905,13591,0,149496,current,Sep-Dec,2020
Niger,10579,0,0,10579,current,Sep-Dec,2020
Niger,16909,995,0,17903,current,Sep-Dec,2020
Niger,12914,0,0,12914,current,Sep-Dec,2020
Niger,17728,0,0,17728,current,Sep-Dec,2020
Niger,23157,0,0,23157,current,Sep-Dec,2020
Niger,59390,3712,0,63102,current,Sep-Dec,2020
Niger,52540,0,0,52540,current,Sep-Dec,2020
