adm0_name,adm0_gaulcode,adm0_pcod3,adm0_pcod2,region,adm1_name,adm1_gaulcode,adm1_pcod3,adm1_pcod2,adm2_name,adm2_gaulcode,adm2_pcod3,adm2_pcod2,population,phase_class,phase1,phase2,phase3,phase4,phase5,phase35,chtype,exercise_code,exercise_label,exercise_year,reference_code,reference_label,reference_year,foodconsumption_phase,livelihoods_phase,nutrition_phase,mortality_phase,usethisperiod
Burkina Faso,42,BFA,BF,,Centre-Ouest,40281,BFA050,BF50,Sissili,154459,BFA050003,BF5003,263126,1,226288,36838,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Ouest,40281,BFA050,BF50,Ziro,154460,BFA050004,BF5004,228411,1,196433,31978,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Sahel,40287,BFA056,BF56,Oudalan,154479,BFA056001,BF5601,251998,3,93239,108359,50400,0,0,50400,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Sahel,40287,BFA056,BF56,Seno,154480,BFA056002,BF5602,331150,3,158952,105968,66230,0,0,66230,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Sahel,40287,BFA056,BF56,Soum,154481,BFA056003,BF5603,440647,3,211511,141007,88129,0,0,88129,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Sahel,40287,BFA056,BF56,Yagha,154482,BFA056004,BF5604,203315,2,178917,24398,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Nord,40285,BFA054,BF54,Passore,154473,BFA054002,BF5402,390480,3,167906,132763,89810,0,0,89810,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Nord,40285,BFA054,BF54,Yatenga,154474,BFA054003,BF5403,678703,2,522601,156102,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Nord,40285,BFA054,BF54,Loroum,154472,BFA054001,BF5401,177109,2,136374,40735,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Nord,40285,BFA054,BF54,Zondoma,154475,BFA054004,BF5404,207677,2,159911,47766,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Bale,154444,BFA046001,BF4601,264980,1,225233,39747,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Banwa,154442,BFA046002,BF4602,332828,1,282904,49924,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Kossi,154443,BFA046003,BF4603,340024,2,183613,156411,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Mouhoun,154445,BFA046004,BF4604,368666,1,313366,55300,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Nayala,154446,BFA046005,BF4605,198987,1,181078,17909,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Sourou,154447,BFA046006,BF4606,266471,2,143894,122577,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Sud-Ouest,40288,BFA057,BF57,Bougouriba,154483,BFA057001,BF5701,127857,2,61371,66486,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Sud-Ouest,40288,BFA057,BF57,Ioba,154484,BFA057002,BF5702,233599,2,86432,147167,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Sud-Ouest,40288,BFA057,BF57,Noumbiel,154485,BFA057003,BF5703,89036,3,52531,18698,17807,0,0,17807,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Sud-Ouest,40288,BFA057,BF57,Poni,154486,BFA057004,BF5704,322481,2,190264,132217,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Gnagna,154464,BFA052001,BF5201,512153,2,286806,225347,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Gourma,154465,BFA052002,BF5202,389245,2,237440,151806,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Komonjdjari,154466,BFA052003,BF5203,105540,3,59103,25330,21108,0,0,21108,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Tapoa,154468,BFA052005,BF5205,442538,2,269948,172590,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Kompienga,154467,BFA052004,BF5204,106542,1,95888,10654,0,0,0,0,projected,2,Jan-May,2014,3,Jun-Aug,2014,,,,,Y
Mali,155,MLI,ML,,Sikasso,1933,MLI003,ML03,Kadiolo,19410,MLI003002,ML0302,353707,1,318336,35371,0,0,0,0,current,2,Jan-May,2021,2,Jan-May,2021,1,,2,,Y
Mali,155,MLI,ML,,Sikasso,1933,MLI003,ML03,Kolondieba,19411,MLI003003,ML0303,292750,1,263475,29275,0,0,0,0,current,2,Jan-May,2021,2,Jan-May,2021,1,,2,,Y
Mali,155,MLI,ML,,Sikasso,1933,MLI003,ML03,Koutiala,19412,MLI003004,ML0304,843472,1,750690,92782,0,0,0,0,current,2,Jan-May,2021,2,Jan-May,2021,1,,2,,Y
Mali,155,MLI,ML,,Sikasso,1933,MLI003,ML03,Sikasso,19413,MLI003005,ML0305,1068026,1,939863,128163,0,0,0,0,current,2,Jan-May,2021,2,Jan-May,2021,1,,2,,Y
Mali,155,MLI,ML,,Sikasso,1933,MLI003,ML03,Yanfolila,19414,MLI003006,ML0306,309105,1,272012,37093,0,0,0,0,current,2,Jan-May,2021,2,Jan-May,2021,1,,2,,Y
Mali,155,MLI,ML,,Sikasso,1933,MLI003,ML03,Yorosso,19415,MLI003007,ML0307,307491,1,258292,43049,6150,0,0,6150,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Mali,155,MLI,ML,,Tombouctou,1934,MLI006,ML06,Dire,19416,MLI006001,ML0601,159351,1,135448,19122,4781,0,0,4781,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Mali,155,MLI,ML,,Tombouctou,1934,MLI006,ML06,Goundam,19417,MLI006002,ML0602,219900,2,118746,65970,35184,0,0,35184,current,2,Jan-May,2021,2,Jan-May,2021,2,3,2,,Y
Mali,155,MLI,ML,,Tombouctou,1934,MLI006,ML06,Gourma-Rharous,19418,MLI006003,ML0603,161345,2,90353,48404,22588,0,0,22588,current,2,Jan-May,2021,2,Jan-May,2021,2,2,2,,Y
Mali,155,MLI,ML,,Tombouctou,1934,MLI006,ML06,Niafunke,19419,MLI006004,ML0604,254940,1,211600,33142,10198,0,0,10198,current,2,Jan-May,2021,2,Jan-May,2021,1,2,2,,Y
Mali,155,MLI,ML,,Tombouctou,1934,MLI006,ML06,Taoudenit,,,,58748,1,49348,8225,1175,0,0,1175,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Mali,155,MLI,ML,,Tombouctou,1934,MLI006,ML06,Tombouctou,19420,MLI006005,ML0605,126276,2,87130,31569,7577,0,0,7577,current,2,Jan-May,2021,2,Jan-May,2021,2,1,2,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Aderbissinat,22553,NER001001,NE0101,46628,2,34038,8393,4197,0,0,4197,current,2,Jan-May,2021,2,Jan-May,2021,1,3,3,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Arlit,123656,NER001002,NE0102,138649,2,84576,41595,12478,0,0,12478,current,2,Jan-May,2021,2,Jan-May,2021,2,2,3,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Bilma,22552,NER001003,NE0103,23677,1,19652,3078,947,0,0,947,current,2,Jan-May,2021,2,Jan-May,2021,1,1,3,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Iferouane,22551,NER001004,NE0104,43210,2,28519,10802,3889,0,0,3889,current,2,Jan-May,2021,2,Jan-May,2021,2,3,3,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Ingall,123655,NER001005,NE0105,68519,2,53445,10963,4111,0,0,4111,current,2,Jan-May,2021,2,Jan-May,2021,2,2,3,,Y
Niger,181,NER,NE,,Agadez,2202,NER001,NE01,Tchirozerine,123654,NER001006,NE0106,166954,2,120207,31721,15026,0,0,15026,current,2,Jan-May,2021,2,Jan-May,2021,2,2,3,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Bosso,123658,NER002001,NE0201,101334,3,43574,36480,19253,2027,0,21280,current,2,Jan-May,2021,2,Jan-May,2021,3,3,3,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Diffa,22554,NER002002,NE0202,210924,3,84370,63277,52731,10546,0,63277,current,2,Jan-May,2021,2,Jan-May,2021,3,3,3,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Goudoumaria,22555,NER002003,NE0203,132795,3,70381,33199,22575,6640,0,29215,current,2,Jan-May,2021,2,Jan-May,2021,2,4,3,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,Maine-Soroa,123659,NER002004,NE0204,173872,2,118233,43468,12171,0,0,12171,current,2,Jan-May,2021,2,Jan-May,2021,2,2,3,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,N'Gourti,22556,NER002005,NE0205,68362,1,56740,10254,1367,0,0,1367,current,2,Jan-May,2021,2,Jan-May,2021,1,1,3,,Y
Niger,181,NER,NE,,Diffa,2203,NER002,NE02,N'Guigmi,123657,NER002006,NE0206,96896,3,45541,30038,19379,1938,0,21317,current,2,Jan-May,2021,2,Jan-May,2021,3,3,3,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Boboye,123646,NER003001,NE0301,352383,1,285430,56381,10571,0,0,10571,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Dioundiou,123647,NER003002,NE0302,152918,1,129980,21409,1529,0,0,1529,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Dogondoutchi_accessible,12366101,NER003003_a,NE0303_a,373569,2,283912,78449,11207,0,0,11207,current,2,Jan-May,2021,2,Jan-May,2021,2,1,2,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Dogondoutchi_limitedaccess,12366102,NER003003_al,NE0303_al,146047,2,87628,43814,14605,0,0,14605,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Dosso,22559,NER003004,NE0304,687142,1,570328,103071,13743,0,0,13743,current,2,Jan-May,2021,2,Jan-May,2021,1,3,2,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Falmey,22557,NER003005,NE0305,144067,1,121016,20169,2881,0,0,2881,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Gaya,22560,NER003006,NE0306,364996,1,317547,43800,3650,0,0,3650,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Loga,22561,NER003007,NE0307,244890,1,203259,26938,14693,0,0,14693,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Niger,181,NER,NE,,Dosso,2204,NER003,NE03,Tibiri (Doutchi),22558,NER003008,NE0308,376684,1,308881,60269,7534,0,0,7534,current,2,Jan-May,2021,2,Jan-May,2021,1,3,2,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Aguie,22562,NER004001,NE0401,354389,1,301231,42527,10632,0,0,10632,current,2,Jan-May,2021,2,Jan-May,2021,1,1,3,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Bermo,123660,NER004002,NE0402,75307,2,54974,17321,3012,0,0,3012,current,2,Jan-May,2021,2,Jan-May,2021,1,3,3,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Dakoro,22563,NER004003,NE0403,908202,2,699316,181640,27246,0,0,27246,current,2,Jan-May,2021,2,Jan-May,2021,1,3,3,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Gazaoua,123667,NER004004,NE0404,231273,1,203520,23127,4625,0,0,4625,current,2,Jan-May,2021,2,Jan-May,2021,1,2,3,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Guidan Roumdji_accessiblemarch2021,,NER004005_a_032021,NE0405_a_032021,300153,2,174089,90046,30015,6003,0,36018,current,2,Jan-May,2021,2,Jan-May,2021,2,2,3,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Guidan Roumdji_limitedaccessmarch2021,,NER004005_al_032021,NE0405_al_032021,454328,3,208991,136298,99952,9087,0,109039,current,2,Jan-May,2021,2,Jan-May,2021,3,3,3,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Madarounfa_accessiblemarch2021,,NER004006_a_032021,NE0406_a_032021,260220,1,231596,26022,2602,0,0,2602,current,2,Jan-May,2021,2,Jan-May,2021,1,1,3,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Madarounfa_limitedaccessmarch2021,,NER004006_al_032021,NE0406_al_032021,386425,3,193212,96606,81149,15457,0,96606,current,2,Jan-May,2021,2,Jan-May,2021,2,2,3,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Mayahi,22566,NER004008,NE0408,802698,2,602024,176594,24081,0,0,24081,current,2,Jan-May,2021,2,Jan-May,2021,1,3,3,,Y
Niger,181,NER,NE,,Maradi,2205,NER004,NE04,Tessaoua,22567,NER004009,NE0409,743151,1,631678,96610,14863,0,0,14863,current,2,Jan-May,2021,2,Jan-May,2021,1,2,3,,Y
Niger,181,NER,NE,,Niamey,2206,NER008,NE08,Niamey,22568,NER008001,NE0801,1359050,1,1195964,135905,27181,0,0,27181,current,2,Jan-May,2021,2,Jan-May,2021,1,1,2,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Abalak,123651,NER005001,NE0501,352626,2,243312,74051,35263,0,0,35263,current,2,Jan-May,2021,2,Jan-May,2021,2,2,3,,Y
Burkina Faso,42,BFA,BF,,Centre,40278,BFA013,BF13,Kadiogo,154450,BFA013000,BF1300,2519055,1,2493864,25191,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Plateau Central,40286,BFA055,BF55,Ganzourgou,154476,BFA055001,BF5501,402798,1,398770,4028,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Plateau Central,40286,BFA055,BF55,Oubritenga,154478,BFA055003,BF5503,298163,1,295181,2982,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Plateau Central,40286,BFA055,BF55,Kourweogo,154477,BFA055002,BF5502,170474,2,131265,34095,5114,0,0,5114,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Nord,40280,BFA049,BF49,Bam,154454,BFA049001,BF4901,353090,2,282472,67087,3531,0,0,3531,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Nord,40280,BFA049,BF49,Namentenga,154455,BFA049002,BF4902,421925,2,337540,71727,12658,0,0,12658,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Nord,40280,BFA049,BF49,Sanmatenga,154456,BFA049003,BF4903,764613,2,611690,145276,7646,0,0,7646,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Ouest,40281,BFA050,BF50,Boulkiemde,154457,BFA050001,BF5001,627629,2,621353,6276,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Ouest,40281,BFA050,BF50,Sanguie,154458,BFA050002,BF5002,368021,1,360661,7360,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Ouest,40281,BFA050,BF50,Sissili,154459,BFA050003,BF5003,271329,1,268616,2713,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Ouest,40281,BFA050,BF50,Ziro,154460,BFA050004,BF5004,236211,1,229125,7086,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Sud,40282,BFA051,BF51,Bazega,154461,BFA051001,BF5101,288399,2,216299,57680,14420,0,0,14420,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Sud,40282,BFA051,BF51,Nahouri,154462,BFA051002,BF5102,201915,2,159513,40383,2019,0,0,2019,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Sud,40282,BFA051,BF51,Zoundweogo,154463,BFA051003,BF5103,310289,2,242025,62058,6206,0,0,6206,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Sahel,40287,BFA056,BF56,Oudalan,154479,BFA056001,BF5601,260360,3,54676,117162,78108,10414,0,88522,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Sahel,40287,BFA056,BF56,Seno,154480,BFA056002,BF5602,341132,2,330898,6823,3411,0,0,3411,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Sahel,40287,BFA056,BF56,Soum,154481,BFA056003,BF5603,454634,3,86380,204585,140937,22732,0,163668,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Sahel,40287,BFA056,BF56,Yagha,154482,BFA056004,BF5604,209783,2,207685,2098,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Kossi,154443,BFA046003,BF4603,347424,2,277939,52114,17371,0,0,17371,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Mouhoun,154445,BFA046004,BF4604,377211,1,369667,7544,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Sourou,154447,BFA046006,BF4606,271970,2,217576,35356,19038,0,0,19038,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Bale,154444,BFA046001,BF4601,271214,1,265790,5424,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Banwa,154442,BFA046002,BF4602,340499,1,333689,6810,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Boucle du Mouhoun,40276,BFA046,BF46,Nayala,154446,BFA046005,BF4605,203263,2,162610,28457,12196,0,0,12196,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Gnagna,154464,BFA052001,BF5201,527798,2,422238,100282,5278,0,0,5278,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Gourma,154465,BFA052002,BF5202,401701,1,397684,4017,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Tapoa,154468,BFA052005,BF5205,457451,1,443727,13724,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Komonjdjari,154466,BFA052003,BF5203,109394,1,108300,1094,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Est,40283,BFA052,BF52,Kompienga,154467,BFA052004,BF5204,111076,1,109965,1111,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Est,40279,BFA048,BF48,Boulgou,154451,BFA048001,BF4801,698807,1,691819,6988,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Est,40279,BFA048,BF48,Kouritenga,154453,BFA048003,BF4803,425237,1,420985,4252,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Centre-Est,40279,BFA048,BF48,Koulpelogo,154452,BFA048002,BF4802,339316,1,335923,3393,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Nord,40285,BFA054,BF54,Loroum,154472,BFA054001,BF5401,182296,2,180473,1823,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Nord,40285,BFA054,BF54,Passore,154473,BFA054002,BF5402,400844,2,396836,4008,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Nord,40285,BFA054,BF54,Yatenga,154474,BFA054003,BF5403,697830,2,690851,6978,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Nord,40285,BFA054,BF54,Zondoma,154475,BFA054004,BF5404,213884,2,209606,4278,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Sud-Ouest,40288,BFA057,BF57,Bougouriba,154483,BFA057001,BF5701,131076,1,127144,3932,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Sud-Ouest,40288,BFA057,BF57,Poni,154486,BFA057004,BF5704,330355,1,313837,6607,9911,0,0,9911,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Sud-Ouest,40288,BFA057,BF57,Ioba,154484,BFA057002,BF5702,238561,1,233790,4771,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Sud-Ouest,40288,BFA057,BF57,Noumbiel,154485,BFA057003,BF5703,91353,1,90439,914,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Hauts-Bassins,40284,BFA053,BF53,Houet,154469,BFA053001,BF5301,1267299,1,1254626,12673,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Hauts-Bassins,40284,BFA053,BF53,Kenedougou,154470,BFA053002,BF5302,380676,1,376869,3807,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Hauts-Bassins,40284,BFA053,BF53,Tuy,154471,BFA053003,BF5303,303015,1,296955,6060,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Cascades,40277,BFA047,BF47,Comoe,154448,BFA047001,BF4701,575018,1,569268,5750,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Burkina Faso,42,BFA,BF,,Cascades,40277,BFA047,BF47,Leraba,154449,BFA047002,BF4702,160650,1,155830,4820,0,0,0,0,projected,2,Jan-May,2015,3,Jun-Aug,2015,,,,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Bagaroua,22573,NER005002,NE0502,99463,2,63656,24866,10941,0,0,10941,current,2,Jan-May,2021,2,Jan-May,2021,2,3,2,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Birni N'Konni,22571,NER005003,NE0503,430477,1,370210,55962,4305,0,0,4305,current,2,Jan-May,2021,2,Jan-May,2021,1,2,3,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Bouza,22572,NER005004,NE0504,612742,1,508576,91911,12255,0,0,12255,current,2,Jan-May,2021,2,Jan-May,2021,1,2,3,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Illela,123650,NER005005,NE0505,463132,1,389031,60207,13894,0,0,13894,current,2,Jan-May,2021,2,Jan-May,2021,1,2,2,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Keita,22574,NER005006,NE0506,463788,3,180877,176239,69568,37103,0,106671,current,2,Jan-May,2021,2,Jan-May,2021,3,3,3,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Madaoua,22575,NER005007,NE0507,750565,1,615463,120090,15011,0,0,15011,current,2,Jan-May,2021,2,Jan-May,2021,1,2,3,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Malbaza,123649,NER005008,NE0508,319752,1,278184,35173,6395,0,0,6395,current,2,Jan-May,2021,2,Jan-May,2021,1,1,3,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Tahoua_accessiblemarch2021,,NER005009_a_032021,NE0509_a_032021,461563,1,387713,69234,4616,0,0,4616,current,2,Jan-May,2021,2,Jan-May,2021,1,1,3,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Tahoua_limitedaccessmarch2021,,NER005009_al_032021,NE0509_al_032021,132550,2,75554,35788,18557,2651,0,21208,current,2,Jan-May,2021,2,Jan-May,2021,2,2,2,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Tassara,123653,NER005010,NE0510,33649,1,28938,3701,1009,0,0,1009,current,2,Jan-May,2021,2,Jan-May,2021,1,1,3,,Y
Niger,181,NER,NE,,Tahoua,2207,NER005,NE05,Tchintabaraden,123652,NER005011,NE0511,199613,2,137733,39923,21957,0,0,21957,current,2,Jan-May,2021,2,Jan-May,2021,2,2,3,,Y
